trip_id,month,season,zone_id,zone_name,latitude,longitude,origin_harbour_id,distance_from_port_km,species,species_suitable_for_zone,gear_type,boat_type,trip_duration_hours,hour_of_day,sea_surface_temperature_c,chlorophyll_mg_m3,wave_height_m,wind_speed_kmh,wind_direction,rainfall_mm,zone_yield_score,fishing_effort_vessels,demand,catch_kg,market_price_per_kg,fuel_cost_inr,transport_cost_inr
DEMO-03759,5,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7047,70.0848,HBR-VER,38.5,Pomfret,1,Trawl,Motorized,1.1,15,28.23,2.57,1.61,15.2,NE,3.4,91,14,High,11.6,814.43,808.0,250.0
DEMO-03760,12,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8734,80.2539,HBR-CHN,129.4,Pomfret,0,Trawl,Mechanized Trawler,16.3,6,28.49,0.97,1.86,14.4,SW,3.2,72,6,High,38.2,752.01,4348.0,841.0
DEMO-03761,3,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8005,72.9016,HBR-MNG,501.8,Mackerel,1,Hook & Line,Mechanized Trawler,8.6,4,27.77,1.07,1.08,3.0,SE,5.8,78,1,High,77.9,314.06,16860.0,3262.0
DEMO-03762,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7163,70.1232,HBR-VER,34.0,Pomfret,1,Gillnet,Motorized,9.4,8,27.97,1.83,1.28,12.0,N,4.4,91,11,High,26.0,684.79,714.0,221.0
DEMO-03763,6,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8986,75.5378,HBR-KOC,69.4,Mackerel,1,Hook & Line,Mechanized Trawler,14.4,5,28.94,1.96,2.16,21.9,NE,0.0,94,7,High,59.6,293.06,2332.0,451.0
DEMO-03764,4,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6404,70.2238,HBR-VER,35.3,Pomfret,1,Longline,Mechanized Trawler,11.4,7,28.33,2.01,1.67,17.3,SW,10.7,91,4,High,26.9,764.51,1186.0,229.0
DEMO-03765,8,monsoon,PFZ-02,Mangaluru Shelf Front,12.794,74.2772,HBR-MNG,53.3,Kingfish,1,Gillnet,Mechanized Trawler,13.7,19,27.55,1.52,1.4,21.4,N,4.5,89,5,Medium,42.5,431.27,1791.0,346.0
DEMO-03766,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.465,83.6224,HBR-VSK,52.7,Tuna,1,Gillnet,Mechanized Trawler,11.7,5,29.38,1.8,1.43,14.4,E,8.9,87,6,High,114.0,388.62,1771.0,343.0
DEMO-03767,8,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8083,75.5531,HBR-KOC,74.3,Tuna,1,Gillnet,Mechanized Trawler,13.0,18,27.91,2.17,1.44,34.6,N,10.0,94,7,High,97.0,346.38,2496.0,483.0
DEMO-03768,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5468,83.6875,HBR-VSK,47.9,Tuna,1,Trawl,Mechanized Trawler,13.2,13,29.27,1.67,0.6,3.0,SE,18.5,87,1,High,182.5,336.9,1609.0,311.0
DEMO-03769,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6224,70.1535,HBR-VER,38.4,Pomfret,1,Gillnet,Mechanized Trawler,14.0,6,27.54,1.68,0.6,16.7,W,14.8,91,6,High,55.0,675.42,1290.0,250.0
DEMO-03770,8,monsoon,PFZ-02,Mangaluru Shelf Front,12.8256,74.3177,HBR-MNG,60.7,Kingfish,1,Hook & Line,Mechanized Trawler,14.5,17,27.58,1.64,2.16,28.2,SE,0.7,89,1,Medium,18.4,393.19,2040.0,395.0
DEMO-03771,11,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4627,83.6462,HBR-VSK,53.4,Mackerel,0,Longline,Mechanized Trawler,10.1,4,27.94,1.38,1.44,13.7,E,19.7,87,1,High,126.9,263.54,1794.0,347.0
DEMO-03772,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8243,80.1922,HBR-CHN,155.8,Mackerel,0,Hook & Line,Mechanized Trawler,12.2,15,28.85,0.59,1.22,19.8,N,3.1,72,8,High,42.6,312.68,5235.0,1013.0
DEMO-03773,9,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8378,75.6421,HBR-KOC,74.4,Mackerel,1,Hook & Line,Mechanized Trawler,14.9,17,27.62,1.51,1.65,34.2,N,3.4,94,4,High,61.7,236.22,2500.0,484.0
DEMO-03774,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.791,77.1467,HBR-TUT,150.1,Tuna,1,Trawl,Mechanized Trawler,17.8,18,28.42,2.06,1.11,14.4,S,0.4,98,14,High,196.9,367.52,5043.0,976.0
DEMO-03775,11,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8728,72.7926,HBR-MNG,541.0,Mackerel,1,Hook & Line,Mechanized Trawler,10.6,11,28.46,0.59,0.97,23.6,SE,15.8,78,6,High,42.7,274.12,18178.0,3516.0
DEMO-03776,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.8054,77.1523,HBR-TUT,168.7,Tuna,1,Gillnet,Mechanized Trawler,11.1,18,27.35,2.13,1.39,25.3,SE,22.6,98,12,High,73.5,319.1,5668.0,1097.0
DEMO-03777,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7168,70.2141,HBR-VER,33.9,Pomfret,1,Trawl,Motorized,10.4,16,27.23,1.67,1.08,19.8,E,3.3,91,10,High,19.2,822.6,712.0,220.0
DEMO-03778,3,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7076,74.2939,HBR-MNG,66.4,Kingfish,1,Hook & Line,Mechanized Trawler,13.8,8,28.68,1.5,1.06,14.7,S,0.5,89,3,Medium,25.2,472.29,2231.0,432.0
DEMO-03779,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5712,83.7403,HBR-VSK,47.3,Tuna,1,Ring Seine,Mechanized Trawler,15.4,17,28.62,1.33,0.82,13.0,SE,2.3,87,6,High,310.8,352.59,1589.0,307.0
DEMO-03780,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8285,77.1254,HBR-TUT,146.1,Tuna,1,Ring Seine,Mechanized Trawler,14.2,17,28.03,2.06,1.56,18.2,SE,22.7,98,10,High,181.7,401.87,4909.0,950.0
DEMO-03781,11,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.6709,74.346,HBR-MNG,61.8,Kingfish,1,Ring Seine,Mechanized Trawler,15.6,10,27.79,1.48,1.26,25.1,S,4.4,89,9,Medium,56.4,444.41,2076.0,402.0
DEMO-03782,9,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8513,72.8432,HBR-MNG,486.0,Mackerel,1,Gillnet,Mechanized Trawler,15.2,5,27.92,1.53,2.18,15.3,NE,22.8,78,3,High,79.6,269.78,16330.0,3159.0
DEMO-03783,10,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4857,83.7244,HBR-VSK,47.1,Tuna,1,Gillnet,Mechanized Trawler,8.1,4,27.77,1.61,1.83,27.4,W,5.8,87,6,High,67.4,334.91,1583.0,306.0
DEMO-03784,9,monsoon,PFZ-02,Mangaluru Shelf Front,12.7976,74.2439,HBR-MNG,66.6,Kingfish,1,Longline,Mechanized Trawler,17.2,10,27.76,1.14,1.22,29.5,N,6.1,89,8,Medium,37.0,443.73,2238.0,433.0
DEMO-03785,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9085,80.2544,HBR-CHN,149.4,Tuna,0,Hook & Line,Mechanized Trawler,8.3,10,28.9,0.7,1.03,12.6,SW,16.3,72,2,High,37.7,376.65,5020.0,971.0
DEMO-03786,9,monsoon,PFZ-02,Mangaluru Shelf Front,12.7379,74.3652,HBR-MNG,62.9,Kingfish,1,Gillnet,Mechanized Trawler,16.4,17,28.18,1.76,1.27,25.5,S,27.8,89,3,Medium,55.9,465.25,2113.0,409.0
DEMO-03787,2,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7322,74.2406,HBR-MNG,64.0,Kingfish,1,Ring Seine,Mechanized Trawler,14.4,14,28.57,0.92,1.29,22.6,NW,10.3,89,5,Medium,43.1,503.27,2150.0,416.0
DEMO-03788,12,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8534,72.7733,HBR-MNG,459.8,Mackerel,1,Ring Seine,Mechanized Trawler,17.9,5,27.87,1.1,1.66,19.6,NW,0.3,78,2,High,122.1,268.21,15449.0,2989.0
DEMO-03789,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5134,83.7206,HBR-VSK,54.1,Tuna,1,Trawl,Mechanized Trawler,12.4,17,28.12,2.05,1.42,27.4,SE,2.6,87,1,High,140.1,388.68,1818.0,352.0
DEMO-03790,10,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.9287,77.2576,HBR-TUT,134.1,Tuna,1,Ring Seine,Mechanized Trawler,16.5,14,27.2,1.6,1.36,13.5,W,2.2,98,18,High,162.4,317.46,4506.0,872.0
DEMO-03791,2,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7902,80.1754,HBR-CHN,129.2,Mackerel,0,Ring Seine,Mechanized Trawler,18.5,16,29.77,0.88,1.19,21.0,W,5.1,72,8,High,92.6,299.55,4341.0,840.0
DEMO-03792,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4556,83.6418,HBR-VSK,46.7,Mackerel,0,Longline,Mechanized Trawler,15.3,18,28.49,1.84,0.92,20.3,E,6.5,87,6,High,170.6,265.78,1569.0,304.0
DEMO-03793,1,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7869,74.2522,HBR-MNG,57.2,Kingfish,1,Longline,Mechanized Trawler,15.1,11,27.99,1.87,0.81,19.8,W,4.6,89,1,Medium,62.3,452.34,1922.0,372.0
DEMO-03794,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.8632,77.2587,HBR-TUT,149.7,Tuna,1,Ring Seine,Mechanized Trawler,14.9,19,27.81,2.27,2.15,14.6,W,6.2,98,8,High,142.6,352.86,5030.0,973.0
DEMO-03795,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4717,83.7037,HBR-VSK,45.9,Tuna,1,Ring Seine,Mechanized Trawler,16.4,19,27.42,2.11,0.98,12.5,N,14.5,87,1,High,215.3,387.91,1542.0,298.0
DEMO-03796,10,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4694,83.65,HBR-VSK,53.3,Mackerel,0,Trawl,Mechanized Trawler,14.1,6,27.38,1.53,1.97,16.6,E,4.1,87,2,High,131.6,237.4,1791.0,346.0
DEMO-03797,1,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8536,72.8938,HBR-MNG,511.3,Mackerel,1,Gillnet,Mechanized Trawler,15.5,17,28.38,1.65,2.2,17.3,N,1.1,78,6,High,96.3,258.16,17180.0,3323.0
DEMO-03798,12,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8336,72.8764,HBR-MNG,502.8,Mackerel,1,Trawl,Mechanized Trawler,15.5,10,28.72,1.25,1.43,24.5,S,3.1,78,9,High,95.1,287.67,16894.0,3268.0
DEMO-03799,3,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4405,83.7796,HBR-VSK,49.1,Tuna,1,Gillnet,Mechanized Trawler,17.4,16,28.67,1.64,1.54,15.1,NW,2.0,87,1,High,95.2,420.54,1650.0,319.0
DEMO-03800,4,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7988,80.26,HBR-CHN,161.4,Mackerel,0,Ring Seine,Mechanized Trawler,13.3,16,29.85,0.35,0.79,20.1,S,22.8,72,1,High,99.8,274.02,5423.0,1049.0
DEMO-03801,2,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9023,80.2781,HBR-CHN,130.7,Pomfret,0,Longline,Mechanized Trawler,16.5,18,28.99,0.99,1.23,10.6,NW,2.1,72,2,High,34.4,899.65,4392.0,850.0
DEMO-03802,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9218,75.6688,HBR-KOC,81.7,Sardine,1,Trawl,Mechanized Trawler,16.2,17,28.56,1.92,1.09,22.3,NW,12.7,94,5,Medium,304.4,183.92,2745.0,531.0
DEMO-03803,5,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7807,74.3134,HBR-MNG,53.1,Kingfish,1,Gillnet,Mechanized Trawler,16.1,5,27.86,1.35,1.3,19.2,NE,0.4,89,4,Medium,51.8,438.19,1784.0,345.0
DEMO-03804,4,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6075,70.1561,HBR-VER,31.9,Pomfret,1,Longline,Mechanized Trawler,14.7,12,28.4,1.82,1.87,18.0,S,9.3,91,6,High,19.0,782.35,1072.0,207.0
DEMO-03805,11,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7135,74.3237,HBR-MNG,60.1,Kingfish,1,Hook & Line,Mechanized Trawler,11.9,13,27.39,2.51,1.64,14.0,NW,16.6,89,8,Medium,20.2,424.87,2019.0,391.0
DEMO-03806,7,monsoon,PFZ-06,Veraval Saurashtra Bank,20.7182,70.1899,HBR-VER,38.0,Pomfret,1,Longline,Motorized,5.2,13,27.71,1.99,1.32,17.1,N,2.5,91,8,High,14.3,752.83,798.0,247.0
DEMO-03807,5,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.7801,72.7759,HBR-MNG,564.0,Mackerel,1,Trawl,Mechanized Trawler,14.9,17,28.74,1.59,0.78,16.3,SW,7.1,78,1,High,262.9,300.52,18950.0,3666.0
DEMO-03808,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.7929,77.2512,HBR-TUT,158.3,Tuna,1,Hook & Line,Mechanized Trawler,12.2,13,28.35,2.26,1.36,13.5,W,7.4,98,15,High,60.3,384.8,5319.0,1029.0
DEMO-03809,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.77,74.2434,HBR-MNG,63.3,Kingfish,1,Trawl,Mechanized Trawler,16.8,16,27.56,1.64,1.81,10.2,S,9.1,89,6,Medium,65.5,432.37,2127.0,411.0
DEMO-03810,6,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6058,70.1356,HBR-VER,34.9,Pomfret,1,Ring Seine,Mechanized Trawler,13.1,10,28.04,2.29,1.93,26.5,E,33.4,91,11,High,18.3,769.34,1173.0,227.0
DEMO-03811,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8117,75.5538,HBR-KOC,75.6,Sardine,1,Longline,Mechanized Trawler,9.9,18,28.93,1.57,0.75,14.3,NE,3.0,94,5,Medium,239.1,184.61,2540.0,491.0
DEMO-03812,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6373,70.116,HBR-VER,32.8,Pomfret,1,Ring Seine,Motorized,9.4,12,29.09,1.72,1.64,17.7,W,1.8,91,6,High,17.0,784.38,689.0,213.0
DEMO-03813,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7832,75.5751,HBR-KOC,68.7,Tuna,1,Ring Seine,Mechanized Trawler,15.8,4,28.21,2.09,1.45,11.5,SE,1.6,94,6,High,226.6,401.57,2308.0,447.0
DEMO-03814,12,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9166,80.1589,HBR-CHN,161.8,Sardine,0,Longline,Mechanized Trawler,18.9,13,29.7,0.53,1.23,11.2,S,6.9,72,1,Medium,152.2,173.34,5436.0,1052.0
DEMO-03815,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.837,77.1814,HBR-TUT,147.1,Tuna,1,Ring Seine,Mechanized Trawler,17.7,12,28.12,2.13,0.62,16.2,SE,3.5,98,13,High,255.2,387.57,4943.0,956.0
DEMO-03816,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4876,83.7794,HBR-VSK,47.3,Tuna,1,Hook & Line,Mechanized Trawler,15.6,8,28.78,2.35,0.2,15.6,SE,4.4,87,6,High,129.8,370.01,1589.0,307.0
DEMO-03817,9,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8414,75.5763,HBR-KOC,79.3,Mackerel,1,Hook & Line,Mechanized Trawler,14.1,6,27.83,1.97,2.07,17.6,SE,4.2,94,9,High,62.3,259.59,2664.0,515.0
DEMO-03818,4,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.9063,77.206,HBR-TUT,152.3,Pomfret,0,Hook & Line,Mechanized Trawler,15.4,18,28.77,2.17,1.79,13.2,NW,4.8,98,14,High,23.4,884.04,5117.0,990.0
DEMO-03819,6,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.876,80.1213,HBR-CHN,157.4,Tuna,0,Hook & Line,Mechanized Trawler,13.2,8,29.36,1.16,1.6,19.1,NE,11.1,72,5,High,38.9,366.76,5289.0,1023.0
DEMO-03820,2,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9021,80.2519,HBR-CHN,139.6,Mackerel,0,Hook & Line,Mechanized Trawler,16.9,11,28.95,0.85,0.9,11.3,SW,1.3,72,4,High,62.5,289.23,4691.0,907.0
DEMO-03821,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8414,77.1271,HBR-TUT,152.6,Tuna,1,Longline,Mechanized Trawler,14.2,6,29.18,1.97,1.33,15.2,NW,17.3,98,9,High,94.4,365.79,5127.0,992.0
DEMO-03822,7,monsoon,PFZ-03,Wadge Bank Special Zone,7.807,77.2157,HBR-TUT,168.9,Tuna,1,Longline,Mechanized Trawler,15.5,14,27.43,1.92,1.24,23.4,W,3.7,98,15,High,67.2,306.74,5675.0,1098.0
DEMO-03823,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7707,75.6781,HBR-KOC,70.7,Tuna,1,Trawl,Mechanized Trawler,19.4,6,28.86,2.33,0.83,13.8,SW,0.8,94,8,High,335.6,365.38,2376.0,460.0
DEMO-03824,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.849,80.1447,HBR-CHN,157.5,Tuna,0,Trawl,Mechanized Trawler,10.0,16,30.3,0.78,0.61,3.4,SE,3.1,72,1,High,137.1,412.94,5292.0,1024.0
DEMO-03825,10,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7992,74.3205,HBR-MNG,62.0,Kingfish,1,Ring Seine,Mechanized Trawler,11.8,6,27.77,1.54,1.34,15.5,NW,3.3,89,6,Medium,80.6,417.53,2083.0,403.0
DEMO-03826,11,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8817,80.1209,HBR-CHN,142.7,Kingfish,0,Ring Seine,Mechanized Trawler,10.0,8,30.01,1.11,0.7,18.0,SW,1.9,72,3,Medium,69.4,439.51,4795.0,928.0
DEMO-03827,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4815,83.7185,HBR-VSK,53.8,Tuna,1,Hook & Line,Mechanized Trawler,10.0,11,29.67,1.69,1.65,18.3,SE,1.9,87,1,High,38.8,373.01,1808.0,350.0
DEMO-03828,8,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8946,80.1948,HBR-CHN,146.2,Pomfret,0,Hook & Line,Mechanized Trawler,13.2,19,28.96,1.39,1.71,26.3,NE,10.1,72,9,High,10.4,703.62,4912.0,950.0
DEMO-03829,11,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6186,70.1933,HBR-VER,37.9,Pomfret,1,Gillnet,Mechanized Trawler,10.4,12,27.85,2.69,1.44,18.1,SE,4.5,91,5,High,30.7,719.71,1273.0,246.0
DEMO-03830,3,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.8041,74.2949,HBR-MNG,59.0,Kingfish,1,Ring Seine,Mechanized Trawler,10.9,18,28.73,1.02,1.74,9.1,SE,13.9,89,4,Medium,58.1,564.62,1982.0,384.0
DEMO-03831,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4572,83.6812,HBR-VSK,46.8,Tuna,1,Gillnet,Mechanized Trawler,14.6,9,29.06,1.87,1.81,12.8,S,22.4,87,4,High,84.2,378.28,1572.0,304.0
DEMO-03832,4,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7899,75.6554,HBR-KOC,71.9,Sardine,1,Trawl,Mechanized Trawler,15.0,19,29.09,2.17,0.36,12.6,S,8.0,94,7,Medium,474.2,163.32,2416.0,467.0
DEMO-03833,9,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8141,80.2094,HBR-CHN,152.2,Tuna,0,Longline,Mechanized Trawler,15.2,5,29.44,0.98,2.18,21.7,NE,20.8,72,2,High,45.8,354.4,5114.0,989.0
DEMO-03834,4,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4348,83.7523,HBR-VSK,47.1,Tuna,1,Trawl,Mechanized Trawler,18.3,7,29.01,1.73,1.16,14.6,NW,0.0,87,1,High,241.0,383.91,1583.0,306.0
DEMO-03835,5,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8895,72.9038,HBR-MNG,499.0,Mackerel,1,Trawl,Mechanized Trawler,10.5,7,27.87,1.43,1.26,14.7,NW,13.2,78,1,High,170.2,267.93,16766.0,3244.0
DEMO-03836,11,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6983,70.1862,HBR-VER,38.0,Pomfret,1,Ring Seine,Motorized,7.6,19,28.22,1.55,0.44,25.9,NW,0.7,91,9,High,38.4,703.38,798.0,247.0
DEMO-03837,8,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6857,70.1832,HBR-VER,39.5,Pomfret,1,Hook & Line,Motorized,7.3,5,27.25,1.62,1.05,23.2,NW,12.5,91,9,High,10.5,694.94,830.0,257.0
DEMO-03838,3,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9072,80.1343,HBR-CHN,160.6,Sardine,0,Hook & Line,Mechanized Trawler,13.2,16,28.29,0.96,1.68,19.0,E,4.8,72,1,Medium,48.4,194.95,5396.0,1044.0
DEMO-03839,3,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.7866,77.1949,HBR-TUT,133.6,Tuna,1,Gillnet,Mechanized Trawler,16.2,5,28.35,1.69,2.29,3.0,N,1.4,98,10,High,98.6,385.91,4489.0,868.0
DEMO-03840,2,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8863,77.2597,HBR-TUT,145.1,Tuna,1,Longline,Mechanized Trawler,13.8,8,28.06,1.55,0.93,12.7,SW,24.6,98,20,High,91.8,365.48,4875.0,943.0
DEMO-03841,10,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8876,72.8397,HBR-MNG,487.6,Pomfret,0,Longline,Mechanized Trawler,12.7,8,28.73,1.48,0.95,25.5,N,14.3,78,6,High,28.9,688.98,16383.0,3169.0
DEMO-03842,11,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9031,75.6349,HBR-KOC,74.8,Mackerel,1,Ring Seine,Mechanized Trawler,15.0,17,28.96,1.31,2.04,10.5,W,8.5,94,8,High,181.7,260.59,2513.0,486.0
DEMO-03843,9,monsoon,PFZ-06,Veraval Saurashtra Bank,20.5916,70.1352,HBR-VER,38.7,Pomfret,1,Hook & Line,Motorized,7.0,7,27.41,1.04,2.02,24.4,N,20.2,91,7,High,4.7,683.43,813.0,252.0
DEMO-03844,4,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.5876,70.1885,HBR-VER,37.7,Sardine,0,Hook & Line,Motorized,9.8,9,28.31,2.16,0.85,8.5,N,2.2,91,10,Medium,102.2,173.41,792.0,245.0
DEMO-03845,10,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4267,83.7676,HBR-VSK,50.7,Kingfish,0,Trawl,Mechanized Trawler,12.5,19,28.97,1.54,1.61,13.7,NW,6.5,87,2,Medium,56.1,437.71,1704.0,330.0
DEMO-03846,10,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6921,70.212,HBR-VER,32.3,Tuna,0,Trawl,Motorized,10.9,4,28.62,1.78,1.92,18.0,E,7.7,91,7,High,75.8,345.69,678.0,210.0
DEMO-03847,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8654,80.2625,HBR-CHN,134.4,Tuna,0,Trawl,Mechanized Trawler,14.8,5,29.13,0.64,1.58,21.2,SE,4.3,72,8,High,78.4,367.63,4516.0,874.0
DEMO-03848,2,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8978,80.1442,HBR-CHN,146.8,Tuna,0,Ring Seine,Mechanized Trawler,17.0,17,29.62,0.42,1.3,11.3,SW,7.9,72,4,High,102.4,369.77,4932.0,954.0
DEMO-03849,2,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.9099,77.2676,HBR-TUT,151.5,Tuna,1,Ring Seine,Mechanized Trawler,17.1,19,27.28,1.88,0.62,12.3,NE,5.0,98,7,High,310.8,375.71,5090.0,985.0
DEMO-03850,3,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6905,70.1121,HBR-VER,37.9,Pomfret,1,Hook & Line,Motorized,7.0,17,27.85,2.27,1.92,6.0,N,2.4,91,7,High,14.2,830.37,796.0,246.0
DEMO-03851,2,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7379,74.2575,HBR-MNG,55.3,Kingfish,1,Longline,Mechanized Trawler,16.6,8,28.86,2.22,0.94,19.3,E,1.1,89,9,Medium,70.5,516.11,1858.0,359.0
DEMO-03852,5,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8748,80.1879,HBR-CHN,150.0,Kingfish,0,Trawl,Mechanized Trawler,16.1,16,30.12,0.44,1.79,19.6,NW,12.5,72,5,Medium,28.7,503.76,5040.0,975.0
DEMO-03853,3,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7751,80.1949,HBR-CHN,138.8,Pomfret,0,Ring Seine,Mechanized Trawler,17.1,6,29.06,1.39,0.87,15.4,SE,12.2,72,3,High,59.9,789.92,4664.0,902.0
DEMO-03854,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.842,77.1998,HBR-TUT,146.3,Tuna,1,Hook & Line,Mechanized Trawler,18.6,6,28.15,1.69,1.64,8.2,N,20.0,98,18,High,64.7,387.73,4916.0,951.0
DEMO-03855,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.9242,77.2401,HBR-TUT,163.1,Tuna,1,Trawl,Mechanized Trawler,18.3,16,28.32,2.39,0.69,19.7,NW,3.0,98,16,High,144.3,389.64,5480.0,1060.0
DEMO-03856,1,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8163,72.7882,HBR-MNG,558.9,Mackerel,1,Trawl,Mechanized Trawler,14.7,7,28.41,1.34,1.29,13.3,SE,15.4,78,4,High,149.4,282.71,18779.0,3633.0
DEMO-03857,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5127,83.6472,HBR-VSK,52.0,Tuna,1,Hook & Line,Mechanized Trawler,13.4,6,29.14,2.56,1.53,19.9,SW,0.6,87,7,High,82.8,355.55,1747.0,338.0
DEMO-03858,12,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6987,70.2046,HBR-VER,40.5,Pomfret,1,Longline,Motorized,12.9,17,26.37,2.24,1.2,18.5,N,6.5,91,7,High,28.0,677.72,850.0,263.0
DEMO-03859,8,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.835,75.5431,HBR-KOC,67.8,Kingfish,0,Longline,Mechanized Trawler,11.3,12,27.79,1.41,1.23,20.8,N,15.3,94,6,Medium,28.9,445.23,2278.0,441.0
